date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-04-15,SE,5,1,7,2,0,16,16,3,428,417,458,501
2020-04-15,SP,174,133,131,133,68,16,16,1666,12565,13333,18910,18894
2020-04-15,TO,1,3,2,1,0,16,16,1,133,199,136,239
2020-04-16,AC,2,0,0,0,0,16,16,2,125,107,259,231
2020-04-16,AL,6,2,6,5,1,16,16,9,630,582,654,588
2020-04-16,AM,4,20,1,15,2,16,16,71,224,347,449,586
2020-04-16,AP,1,0,1,0,1,16,16,2,94,71,131,63
2020-04-16,BA,18,8,25,9,2,16,16,14,2438,2002,1632,1439
2020-04-16,CE,21,16,17,13,18,16,16,209,1497,1542,2097,2099
2020-04-16,DF,8,7,5,3,0,16,16,37,463,549,836,938
2020-04-16,ES,22,6,7,6,4,16,16,32,713,711,1336,1307
2020-04-16,GO,19,10,12,8,0,16,16,45,1394,1457,1757,1753
2020-04-16,MA,8,0,12,5,0,16,16,19,615,605,602,541
2020-04-16,MG,49,35,45,22,5,16,16,110,4699,4642,5508,5580
2020-04-16,MS,12,4,7,1,0,16,16,4,611,643,871,894
2020-04-16,MT,4,1,3,2,0,16,16,5,254,177,234,247
2020-04-16,PA,7,5,5,8,1,16,16,7,594,613,593,514
2020-04-16,PB,19,8,12,5,2,16,16,18,1134,1020,1265,1143
2020-04-16,PE,20,11,23,12,9,16,16,88,2151,2162,2156,2240
2020-04-16,PI,7,1,6,0,0,16,16,4,905,565,639,459
2020-04-16,PR,28,28,25,12,1,16,16,53,2061,1974,2897,3081
2020-04-16,RJ,81,106,50,70,69,16,16,640,3881,4260,6094,6653
2020-04-16,RN,15,4,5,6,1,16,16,17,496,496,896,808
2020-04-16,RO,2,3,5,1,0,16,16,6,268,253,290,325
2020-04-16,RR,0,0,0,0,0,16,16,2,46,62,91,112
2020-04-16,RS,36,28,33,22,3,16,16,34,3030,3028,3556,3564
2020-04-16,SC,19,10,14,10,2,16,16,34,1479,1295,1784,1725
2020-04-16,SE,7,3,7,3,0,16,16,3,435,420,465,504
2020-04-16,SP,202,153,120,135,69,16,16,1735,12685,13468,19112,19047
2020-04-16,TO,1,0,3,1,0,16,16,1,136,200,137,239
2020-04-17,AC,1,1,1,0,0,16,16,2,126,107,260,232
2020-04-17,AL,4,6,8,5,2,16,16,11,638,587,658,594
2020-04-17,AM,7,29,3,22,11,16,16,82,227,369,456,615
2020-04-17,AP,1,0,0,1,0,16,16,2,94,72,132,63
2020-04-17,BA,20,7,32,6,1,16,16,15,2470,2008,1652,1446
2020-04-17,CE,26,18,27,20,22,16,16,231,1524,1562,2123,2117
2020-04-17,DF,6,6,4,4,3,16,16,40,467,553,842,944
2020-04-17,ES,17,10,9,7,2,16,16,34,722,718,1353,1317
2020-04-17,GO,16,10,12,10,1,16,16,46,1406,1467,1773,1763
2020-04-17,MA,14,6,5,8,11,16,16,30,620,613,616,547
2020-04-17,MG,54,35,38,18,4,16,16,114,4737,4660,5562,5615
2020-04-17,MS,14,2,1,2,0,16,16,4,612,645,885,896
2020-04-17,MT,5,1,1,3,0,16,16,5,255,180,239,248
2020-04-17,PA,5,3,7,2,0,16,16,7,601,615,598,517
2020-04-17,PB,14,4,15,8,1,16,16,19,1149,1028,1279,1147
2020-04-17,PE,23,13,14,15,7,16,16,95,2165,2177,2179,2253
2020-04-17,PI,11,0,8,1,0,16,16,4,913,566,650,459
2020-04-17,PR,31,24,20,22,6,16,16,59,2081,1996,2928,3105
2020-04-17,RJ,68,92,42,74,59,16,16,699,3923,4334,6162,6745
2020-04-17,RN,10,3,6,1,0,16,16,17,502,497,906,811
2020-04-17,RO,0,1,3,1,1,16,16,7,271,254,290,326
2020-04-17,RR,1,0,0,1,0,16,16,2,46,63,92,112
2020-04-17,RS,29,22,21,19,2,16,16,36,3051,3047,3585,3586
2020-04-17,SC,17,7,14,11,1,16,16,35,1493,1306,1801,1732
2020-04-17,SE,4,4,2,1,0,16,16,3,437,421,469,508
2020-04-17,SP,188,131,113,130,83,16,16,1818,12798,13598,19300,19178
2020-04-17,TO,1,0,1,0,0,16,16,1,137,200,138,239
2020-04-18,AC,2,2,1,1,1,16,16,3,127,108,262,234
2020-04-18,AL,8,7,5,4,2,16,16,13,643,591,666,601
2020-04-18,AM,6,26,3,20,18,16,16,100,230,389,462,641
2020-04-18,AP,1,0,1,0,0,16,16,2,95,72,133,63
2020-04-18,BA,11,3,18,3,0,16,16,15,2488,2011,1663,1449
2020-04-18,CE,24,24,18,22,19,16,16,250,1542,1584,2147,2141
2020-04-18,DF,12,7,3,8,1,16,16,41,470,561,854,951
2020-04-18,ES,9,7,8,8,1,16,16,35,730,726,1362,1324
2020-04-18,GO,21,10,12,5,4,16,16,50,1418,1472,1794,1773
2020-04-18,MA,6,5,6,4,10,16,16,40,626,617,622,552
2020-04-18,MG,53,35,46,34,6,16,16,120,4783,4694,5615,5650
2020-04-18,MS,11,7,5,5,0,16,16,4,617,650,896,903
2020-04-18,MT,5,3,4,1,0,16,16,5,259,181,244,251
2020-04-18,PA,3,3,6,4,3,16,16,10,607,619,601,520
2020-04-18,PB,11,6,10,7,2,16,16,21,1159,1035,1290,1153
2020-04-18,PE,25,19,21,27,13,16,16,108,2186,2204,2204,2272
2020-04-18,PI,8,1,8,0,0,16,16,4,921,566,658,460
2020-04-18,PR,35,15,18,13,5,16,16,64,2099,2009,2963,3120
2020-04-18,RJ,66,120,60,80,80,16,16,779,3983,4414,6228,6865
2020-04-18,RN,10,4,5,4,0,16,16,17,507,501,916,815
2020-04-18,RO,5,5,5,4,1,16,16,8,276,258,295,331
2020-04-18,RR,1,0,2,0,0,16,16,2,48,63,93,112
2020-04-18,RS,39,24,32,26,1,16,16,37,3083,3073,3624,3610
2020-04-18,SC,21,3,16,8,2,16,16,37,1509,1314,1822,1735
2020-04-18,SE,4,3,8,1,0,16,16,3,445,422,473,511
2020-04-18,SP,185,144,125,124,69,16,16,1887,12923,13722,19485,19322
2020-04-18,TO,1,1,0,2,0,16,16,1,137,202,139,240
2020-04-19,AC,4,3,2,3,0,16,17,3,129,111,266,237
2020-04-19,AL,11,2,10,2,1,16,17,14,653,593,677,603
2020-04-19,AM,4,24,4,20,8,16,17,108,234,409,466,665
2020-04-19,AP,1,0,2,0,0,16,17,2,97,72,134,63
2020-04-19,BA,13,7,20,8,3,16,17,18,2508,2019,1676,1456
2020-04-19,CE,35,24,17,21,24,16,17,274,1559,1605,2182,2165
2020-04-19,DF,10,6,8,2,0,16,17,41,478,563,864,957
2020-04-19,ES,15,5,4,3,0,16,17,35,734,729,1377,1329
2020-04-19,GO,14,6,13,11,2,16,17,52,1431,1483,1808,1779
2020-04-19,MA,6,5,8,6,6,16,17,46,634,623,628,557
2020-04-19,MG,45,29,46,32,7,16,17,127,4829,4726,5660,5679
2020-04-19,MS,8,6,6,5,0,16,17,4,623,655,904,909
2020-04-19,MT,4,0,2,1,0,16,17,5,261,182,248,251
2020-04-19,PA,9,3,7,7,3,16,17,13,614,626,610,523
2020-04-19,PB,10,5,9,4,1,16,17,22,1168,1039,1300,1158
2020-04-19,PE,26,8,27,17,15,16,17,123,2213,2221,2230,2280
2020-04-19,PI,13,2,13,2,0,16,17,4,934,568,671,462
2020-04-19,PR,27,18,20,17,5,16,17,69,2119,2026,2990,3138
2020-04-19,RJ,78,103,43,104,83,16,17,862,4026,4518,6306,6968
2020-04-19,RN,10,2,3,4,0,16,17,17,510,505,926,817
2020-04-19,RO,4,2,1,3,0,16,17,8,277,261,299,333
2020-04-19,RR,0,1,0,0,0,16,17,2,48,63,93,113
2020-04-19,RS,41,28,27,17,0,16,17,37,3110,3090,3665,3638
2020-04-19,SC,16,7,17,8,1,16,17,38,1526,1322,1838,1742
2020-04-19,SE,4,3,3,1,0,16,17,3,448,423,477,514
2020-04-19,SP,179,109,125,120,61,16,17,1948,13048,13842,19664,19431
2020-04-19,TO,5,0,0,1,0,16,17,1,137,203,144,240
2020-04-20,AC,1,0,2,1,1,16,17,4,131,112,267,237
2020-04-20,AL,9,5,10,1,2,16,17,16,663,594,686,608
2020-04-20,AM,3,24,2,18,17,16,17,125,236,427,469,689
2020-04-20,AP,5,0,1,0,0,16,17,2,98,72,139,63
2020-04-20,BA,15,11,19,10,2,16,17,20,2527,2029,1691,1467
2020-04-20,CE,21,18,12,24,27,16,17,301,1571,1629,2203,2183
2020-04-20,DF,10,9,4,7,2,16,17,43,482,570,874,966
2020-04-20,ES,20,6,9,4,1,16,17,36,743,733,1397,1335
2020-04-20,GO,13,9,15,11,3,16,17,55,1446,1494,1821,1788
2020-04-20,MA,1,5,5,13,3,16,17,49,639,636,629,562
2020-04-20,MG,57,36,56,27,5,16,17,132,4885,4753,5717,5715
2020-04-20,MS,7,5,8,5,0,16,17,4,631,660,911,914
2020-04-20,MT,5,3,3,2,0,16,17,5,264,184,253,254
2020-04-20,PA,10,3,5,6,2,16,17,15,619,632,620,526
2020-04-20,PB,14,3,18,5,1,16,17,23,1186,1044,1314,1161
2020-04-20,PE,36,17,28,18,12,16,17,135,2241,2239,2266,2297
2020-04-20,PI,11,0,10,0,0,16,17,4,944,568,682,462
2020-04-20,PR,35,26,22,24,5,16,17,74,2141,2050,3025,3164
2020-04-20,RJ,94,113,47,77,84,16,17,946,4073,4595,6400,7081
2020-04-20,RN,12,1,6,0,0,16,17,17,516,505,938,818
2020-04-20,RO,5,2,6,2,0,16,17,8,283,263,304,335
2020-04-20,RR,0,0,0,0,0,16,17,2,48,63,93,113
2020-04-20,RS,35,19,35,17,2,16,17,39,3145,3107,3700,3657
2020-04-20,SC,19,7,7,11,1,16,17,39,1533,1333,1857,1749
2020-04-20,SE,5,1,8,0,0,16,17,3,456,423,482,515
2020-04-20,SP,179,110,118,109,75,16,17,2023,13166,13951,19843,19541
2020-04-20,TO,2,0,1,0,0,16,17,1,138,203,146,240
2020-04-21,AC,4,0,2,1,1,17,17,5,133,113,271,237
2020-04-21,AL,4,4,10,4,0,17,17,16,673,598,690,612
2020-04-21,AM,6,25,1,19,12,17,17,137,237,446,475,714
2020-04-21,AP,1,1,2,0,0,17,17,2,100,72,140,64
2020-04-21,BA,18,5,23,12,2,17,17,22,2550,2041,1709,1472
2020-04-21,CE,34,15,24,13,24,17,17,325,1595,1642,2237,2198
2020-04-21,DF,7,3,4,5,0,17,17,43,486,575,881,969
2020-04-21,ES,13,8,10,8,2,17,17,38,753,741,1410,1343
2020-04-21,GO,13,14,18,12,2,17,17,57,1464,1506,1834,1802
2020-04-21,MA,7,6,6,4,12,17,17,61,645,640,636,568
2020-04-21,MG,54,28,64,23,6,17,17,138,4949,4776,5771,5743
2020-04-21,MS,11,5,5,8,1,17,17,5,636,668,922,919
2020-04-21,MT,3,1,0,1,1,17,17,6,264,185,256,255
2020-04-21,PA,6,4,1,1,2,17,17,17,620,633,626,530
2020-04-21,PB,12,0,12,8,1,17,17,24,1198,1052,1326,1161
2020-04-21,PE,21,12,18,15,9,17,17,144,2259,2254,2287,2309
2020-04-21,PI,7,0,9,0,0,17,17,4,953,568,689,462
2020-04-21,PR,26,21,21,12,4,17,17,78,2162,2062,3051,3185
2020-04-21,RJ,71,104,38,86,77,17,17,1023,4111,4681,6471,7185
2020-04-21,RN,8,1,5,0,0,17,17,17,521,505,946,819
2020-04-21,RO,4,3,6,2,1,17,17,9,289,265,308,338
2020-04-21,RR,2,1,1,0,0,17,17,2,49,63,95,114
2020-04-21,RS,35,32,26,24,2,17,17,41,3171,3131,3735,3689
2020-04-21,SC,10,6,7,6,2,17,17,41,1540,1339,1867,1755
2020-04-21,SE,5,0,5,1,0,17,17,3,461,424,487,515
2020-04-21,SP,188,89,128,88,53,17,17,2076,13294,14039,20031,19630
2020-04-21,TO,0,2,1,1,0,17,17,1,139,204,146,242
2020-04-22,AC,2,5,4,1,1,17,17,6,137,114,273,242
2020-04-22,AL,11,6,6,1,2,17,17,18,679,599,701,618
2020-04-22,AM,3,22,2,25,15,17,17,152,239,471,478,736
2020-04-22,AP,3,0,3,0,0,17,17,2,103,72,143,64
2020-04-22,BA,20,7,22,8,2,17,17,24,2572,2049,1729,1479
2020-04-22,CE,40,15,20,7,19,17,17,344,1615,1649,2277,2213
2020-04-22,DF,9,8,4,2,2,17,17,45,490,577,890,977
2020-04-22,ES,12,5,9,2,5,17,17,43,762,743,1422,1348
2020-04-22,GO,20,9,14,7,3,17,17,60,1478,1513,1854,1811
2020-04-22,MA,5,6,7,9,11,17,17,72,652,649,641,574
2020-04-22,MG,51,23,47,17,0,17,17,138,4996,4793,5822,5766
2020-04-22,MS,9,1,3,2,0,17,17,5,639,670,931,920
2020-04-22,MT,2,0,3,0,0,17,17,6,267,185,258,255
2020-04-22,PA,8,2,5,4,2,17,17,19,625,637,634,532
2020-04-22,PB,10,1,12,1,1,17,17,25,1210,1053,1336,1162
2020-04-22,PE,24,11,17,14,9,17,17,153,2276,2268,2311,2320
2020-04-22,PI,7,1,14,0,0,17,17,4,967,568,696,463
2020-04-22,PR,20,17,21,14,4,17,17,82,2183,2076,3071,3202
2020-04-22,RJ,74,126,42,75,101,17,17,1124,4153,4756,6545,7311
2020-04-22,RN,11,0,2,1,0,17,17,17,523,506,957,819
2020-04-22,RO,1,1,2,0,1,17,17,10,291,265,309,339
2020-04-22,RR,2,0,1,0,0,17,17,2,50,63,97,114
2020-04-22,RS,52,22,33,23,2,17,17,43,3204,3154,3787,3711
2020-04-22,SC,27,5,18,4,2,17,17,43,1558,1343,1894,1760
2020-04-22,SE,6,1,5,2,1,17,17,4,466,426,493,516
2020-04-22,SP,178,88,121,76,48,17,17,2124,13415,14115,20209,19718
2020-04-22,TO,1,0,3,0,0,17,17,1,142,204,147,242
2020-04-23,AC,2,0,2,0,0,17,17,6,139,114,275,242
2020-04-23,AL,10,2,10,4,0,17,17,18,689,603,711,620
2020-04-23,AM,5,30,1,27,13,17,17,165,240,498,483,766
2020-04-23,AP,4,0,3,1,0,17,17,2,106,73,147,64
2020-04-23,BA,18,4,26,10,2,17,17,26,2598,2059,1747,1483
2020-04-23,CE,42,8,18,9,12,17,17,356,1633,1658,2319,2221
2020-04-23,DF,7,7,7,3,0,17,17,45,497,580,897,984
2020-04-23,ES,16,1,5,4,4,17,17,47,767,747,1438,1349
2020-04-23,GO,17,6,17,10,0,17,17,60,1495,1523,1871,1817
2020-04-23,MA,7,8,12,8,14,17,17,86,664,657,648,582
2020-04-23,MG,69,11,46,20,4,17,17,142,5042,4813,5891,5777
2020-04-23,MS,8,1,8,1,0,17,17,5,647,671,939,921
2020-04-23,MT,2,0,0,0,0,17,17,6,267,185,260,255
2020-04-23,PA,6,2,5,4,2,17,17,21,630,641,640,534
2020-04-23,PB,15,6,13,1,0,17,17,25,1223,1054,1351,1168
2020-04-23,PE,28,10,23,17,18,17,17,171,2299,2285,2339,2330
2020-04-23,PI,9,0,5,0,0,17,17,4,972,568,705,463
2020-04-23,PR,27,20,13,5,7,17,17,89,2196,2081,3098,3222
2020-04-23,RJ,72,96,36,80,89,17,17,1213,4189,4836,6617,7407
2020-04-23,RN,13,1,5,0,0,17,17,17,528,506,970,820
2020-04-23,RO,4,5,2,3,2,17,17,12,293,268,313,344
2020-04-23,RR,1,1,1,1,0,17,17,2,51,64,98,115
2020-04-23,RS,35,18,26,16,2,17,17,45,3230,3170,3822,3729
2020-04-23,SC,23,10,14,3,1,17,17,44,1572,1346,1917,1770
2020-04-23,SE,3,1,9,0,0,17,17,4,475,426,496,517
2020-04-23,SP,185,71,132,59,45,17,17,2169,13547,14174,20394,19789
2020-04-23,TO,1,1,1,1,0,17,17,1,143,205,148,243
2020-04-24,AC,4,0,1,0,0,17,17,6,140,114,279,242
2020-04-24,AL,13,2,14,4,1,17,17,19,703,607,724,622
2020-04-24,AM,1,18,0,27,14,17,17,179,240,525,484,784
2020-04-24,AP,2,0,3,0,0,17,17,2,109,73,149,64
2020-04-24,BA,12,1,17,7,4,17,17,30,2615,2066,1759,1484
2020-04-24,CE,20,3,12,7,11,17,17,367,1645,1665,2339,2224
2020-04-24,DF,7,2,8,1,1,17,17,46,505,581,904,986
2020-04-24,ES,10,4,10,6,2,17,17,49,777,753,1448,1353
2020-04-24,GO,10,8,11,2,4,17,17,64,1506,1525,1881,1825
2020-04-24,MA,8,8,9,14,8,17,17,94,673,671,656,590
2020-04-24,MG,62,2,44,6,1,17,17,143,5086,4819,5953,5779
2020-04-24,MS,6,1,2,0,0,17,17,5,649,671,945,922
2020-04-24,MT,2,0,3,0,0,17,17,6,270,185,262,255
2020-04-24,PA,2,2,6,1,0,17,17,21,636,642,642,536
2020-04-24,PB,15,2,16,2,0,17,17,25,1239,1056,1366,1170
2020-04-24,PE,24,12,21,11,14,17,17,185,2320,2296,2363,2342
2020-04-24,PI,11,0,9,0,0,17,17,4,981,568,716,463
2020-04-24,PR,17,15,13,8,7,17,17,96,2209,2089,3115,3237
2020-04-24,RJ,82,119,49,86,96,17,17,1309,4238,4922,6699,7526
2020-04-24,RN,11,2,8,1,0,17,17,17,536,507,981,822
2020-04-24,RO,3,2,5,0,0,17,17,12,298,268,316,346
2020-04-24,RR,3,0,0,1,0,17,17,2,51,65,101,115
2020-04-24,RS,34,22,33,18,1,17,17,46,3263,3188,3856,3751
2020-04-24,SC,15,8,11,6,2,17,17,46,1583,1352,1932,1778
2020-04-24,SE,4,3,4,2,0,17,17,4,479,428,500,520
2020-04-24,SP,209,27,116,36,18,17,17,2187,13663,14210,20603,19816
2020-04-24,TO,2,1,1,0,0,17,17,1,144,205,150,244
2020-04-25,AC,1,0,0,1,0,17,17,6,140,115,280,242
2020-04-25,AL,9,5,7,4,3,17,17,22,710,611,733,627
2020-04-25,AM,4,20,2,24,16,17,17,195,242,549,488,804
2020-04-25,AP,1,0,1,0,0,17,17,2,110,73,150,64
2020-04-25,BA,11,5,26,3,0,17,17,30,2641,2069,1770,1489
2020-04-25,CE,39,2,16,1,6,17,17,373,1661,1666,2378,2226
2020-04-25,DF,9,1,8,5,1,17,17,47,513,586,913,987
2020-04-25,ES,15,4,7,3,6,17,17,55,784,756,1463,1357
2020-04-25,GO,25,6,23,5,0,17,17,64,1529,1530,1906,1831
2020-04-25,MA,7,12,7,12,6,17,17,100,680,683,663,602
2020-04-25,MG,60,0,48,0,0,17,17,143,5134,4819,6013,5779
2020-04-25,MS,10,0,8,0,0,17,17,5,657,671,955,922
2020-04-25,MT,4,0,2,0,0,17,17,6,272,185,266,255
2020-04-25,PA,1,2,4,2,0,17,17,21,640,644,643,538
2020-04-25,PB,9,1,7,3,0,17,17,25,1246,1059,1375,1171
2020-04-25,PE,28,14,25,16,17,17,17,202,2345,2312,2391,2356
2020-04-25,PI,6,0,8,0,0,17,17,4,989,568,722,463
2020-04-25,PR,25,15,12,11,3,17,17,99,2221,2100,3140,3252
2020-04-25,RJ,76,119,45,101,115,17,17,1424,4283,5023,6775,7645
2020-04-25,RN,9,1,10,0,0,17,17,17,546,507,990,823
2020-04-25,RO,4,2,7,3,1,17,17,13,305,271,320,348
2020-04-25,RR,2,2,1,1,0,17,17,2,52,66,103,117
2020-04-25,RS,34,17,24,15,1,17,17,47,3287,3203,3890,3768
2020-04-25,SC,14,1,10,3,0,17,17,46,1593,1355,1946,1779
2020-04-25,SE,7,0,1,0,0,17,17,4,480,428,507,520
2020-04-25,SP,197,16,119,25,6,17,17,2193,13782,14235,20800,19832
2020-04-25,TO,1,0,1,0,0,17,17,1,145,205,151,244
2020-04-26,AC,0,1,0,0,1,17,18,7,140,115,280,243
2020-04-26,AL,6,3,9,4,2,17,18,24,719,615,739,630
2020-04-26,AM,6,11,1,17,9,17,18,204,243,566,494,815
2020-04-26,AP,1,0,3,0,0,17,18,2,113,73,151,64
2020-04-26,BA,10,0,13,3,0,17,18,30,2654,2072,1780,1489
2020-04-26,CE,22,2,20,4,3,17,18,376,1681,1670,2400,2228
2020-04-26,DF,12,6,5,3,1,17,18,48,518,589,925,993
2020-04-26,ES,14,7,12,4,6,17,18,61,796,760,1477,1364
2020-04-26,GO,16,5,13,7,0,17,18,64,1542,1537,1922,1836
2020-04-26,MA,10,3,7,3,5,17,18,105,687,686,673,605
2020-04-26,MG,53,0,45,1,0,17,18,143,5179,4820,6066,5779
2020-04-26,MS,13,0,5,2,0,17,18,5,662,673,968,922
2020-04-26,MT,3,1,5,1,0,17,18,6,277,186,269,256
2020-04-26,PA,5,1,4,0,2,17,18,23,644,644,648,539
2020-04-26,PB,12,3,7,1,0,17,18,25,1253,1060,1387,1174
2020-04-26,PE,20,9,14,2,16,17,18,218,2359,2314,2411,2365
2020-04-26,PI,4,0,7,0,0,17,18,4,996,568,726,463
2020-04-26,PR,24,8,22,11,4,17,18,103,2243,2111,3164,3260
2020-04-26,RJ,72,65,33,48,70,17,18,1494,4316,5071,6847,7710
2020-04-26,RN,16,0,3,0,0,17,18,17,549,507,1006,823
2020-04-26,RO,6,1,3,1,0,17,18,13,308,272,326,349
2020-04-26,RR,4,0,2,0,0,17,18,2,54,66,107,117
2020-04-26,RS,35,14,34,14,3,17,18,50,3321,3217,3925,3782
2020-04-26,SC,20,3,18,3,0,17,18,46,1611,1358,1966,1782
2020-04-26,SE,5,0,4,0,0,17,18,4,484,428,512,520
2020-04-26,SP,195,10,124,6,5,17,18,2198,13906,14241,20995,19842
2020-04-26,TO,1,0,1,0,0,17,18,1,146,205,152,244
2020-04-27,AC,1,0,1,0,0,17,18,7,141,115,281,243
2020-04-27,AL,4,1,8,2,0,17,18,24,727,617,743,631
2020-04-27,AM,4,7,2,7,5,17,18,209,245,573,498,822
2020-04-27,AP,0,1,0,1,0,17,18,2,113,74,151,65
2020-04-27,BA,18,0,17,1,0,17,18,30,2671,2073,1798,1489
2020-04-27,CE,35,1,15,1,1,17,18,377,1696,1671,2435,2229
2020-04-27,DF,13,5,8,3,0,17,18,48,526,592,938,998
2020-04-27,ES,8,1,5,2,2,17,18,63,801,762,1485,1365
2020-04-27,GO,15,0,13,2,0,17,18,64,1555,1539,1937,1836
2020-04-27,MA,13,4,7,4,1,17,18,106,694,690,686,609
2020-04-27,MG,58,0,58,0,0,17,18,143,5237,4820,6124,5779
2020-04-27,MS,7,0,8,1,0,17,18,5,670,674,975,922
2020-04-27,MT,0,0,3,1,0,17,18,6,280,187,269,256
2020-04-27,PA,5,0,4,0,0,17,18,23,648,644,653,539
2020-04-27,PB,16,0,11,2,0,17,18,25,1264,1062,1403,1174
2020-04-27,PE,21,3,22,6,2,17,18,220,2381,2320,2432,2368
2020-04-27,PI,10,0,9,0,0,17,18,4,1005,568,736,463
2020-04-27,PR,35,2,22,2,1,17,18,104,2265,2113,3199,3262
2020-04-27,RJ,68,10,36,9,13,17,18,1507,4352,5080,6915,7720
2020-04-27,RN,13,0,4,0,0,17,18,17,553,507,1019,823
2020-04-27,RO,3,0,7,1,0,17,18,13,315,273,329,349
2020-04-27,RR,0,0,0,0,0,17,18,2,54,66,107,117
2020-04-27,RS,35,8,25,4,1,17,18,51,3346,3221,3960,3790
2020-04-27,SC,21,0,10,0,0,17,18,46,1621,1358,1987,1782
2020-04-27,SE,5,0,4,0,0,17,18,4,488,428,517,520
2020-04-27,SP,199,6,142,8,3,17,18,2201,14048,14249,21194,19848
2020-04-27,TO,2,1,1,0,0,17,18,1,147,205,154,245
2020-04-28,AC,2,0,3,0,0,18,18,7,144,115,283,243
2020-04-28,AL,11,0,10,0,0,18,18,24,737,617,754,631
2020-04-28,AM,6,0,2,0,0,18,18,209,247,573,504,822
2020-04-28,AP,1,0,0,0,0,18,18,2,113,74,152,65
2020-04-28,BA,19,0,19,0,0,18,18,30,2690,2073,1817,1489
2020-04-28,CE,26,0,20,0,0,18,18,377,1716,1671,2461,2229
2020-04-28,DF,13,0,2,0,0,18,18,48,528,592,951,998
2020-04-28,ES,13,0,4,0,0,18,18,63,805,762,1498,1365
2020-04-28,GO,17,0,13,0,0,18,18,64,1568,1539,1954,1836
2020-04-28,MA,6,2,4,3,0,18,18,106,698,693,692,611
2020-04-28,MG,59,0,54,0,0,18,18,143,5291,4820,6183,5779
2020-04-28,MS,8,0,5,0,0,18,18,5,675,674,983,922
2020-04-28,MT,3,0,3,0,0,18,18,6,283,187,272,256
2020-04-28,PA,7,0,2,1,0,18,18,23,650,645,660,539
2020-04-28,PB,16,0,13,0,0,18,18,25,1277,1062,1419,1174
2020-04-28,PE,28,0,21,1,0,18,18,220,2402,2321,2460,2368
2020-04-28,PI,9,0,10,0,0,18,18,4,1015,568,745,463
2020-04-28,PR,26,1,28,0,1,18,18,105,2293,2113,3225,3263
2020-04-28,RJ,81,2,43,1,0,18,18,1507,4395,5081,6996,7722
2020-04-28,RN,12,0,6,0,0,18,18,17,559,507,1031,823
2020-04-28,RO,1,0,0,0,0,18,18,13,315,273,330,349
2020-04-28,RR,1,0,3,0,0,18,18,2,57,66,108,117
2020-04-28,RS,22,0,26,0,0,18,18,51,3372,3221,3982,3790
2020-04-28,SC,20,0,19,0,0,18,18,46,1640,1358,2007,1782
2020-04-28,SE,1,0,4,0,0,18,18,4,492,428,518,520
2020-04-28,SP,220,0,143,0,0,18,18,2201,14191,14249,21414,19848
2020-04-28,TO,1,0,2,0,0,18,18,1,149,205,155,245
